from,to,tx_hash,operation_at,action,amount_out,token_out,amount_in,token_in,dex
0xe6a7b32eCa0968242133edEDE3118CeB9B5cca00,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xeae80375f6557ee4085017a2e67432e5cdf749109c03ec0fe577d2fdb9478de9,2024-02-15 19:57:35.000000,Buy,"0,15", ETH,"0,350197449", NO,Uniswap V3
0xe926e059A8Bdf96745f2F5A1DAD594ecc59aFdb4,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x107f3d21d958b45ded1d86e41d5f35ea0e6a84997fa948f979e5cd6bf1a6f0df,2024-02-15 19:57:35.000000,Buy,"0,07", ETH,"0,1633333094", NO,Uniswap V3
0xf407f6Fb5290F9A8B12d145b5E6A1fff28f44514,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x46a7b8b861971e1e4caa70815bb073cd55f769f2899a05607f515dc948ffd8fd,2024-02-15 19:57:35.000000,Buy,"0,4", ETH,"0,9322491731", NO,Uniswap V3
0xf6E236BFf7C01215c24933f2a38862e12Fc0658A,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xb270543febb758d2a3bca683c623be4ffdfcb52eb787db952f003fa17d26479b,2024-02-15 19:57:35.000000,Buy,"0,4", ETH,"0,9327620929", NO,Uniswap V3
0xf865E171a7F4bAaF71781F8Aa970bFBeC0aC1f69,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xe6509a945a0a51b081d5a16769c191707c4f20a4bc4c5d21048ccd29f90650c0,2024-02-15 19:57:35.000000,Buy,"0,21", ETH,"0,4899055696", NO,Uniswap V3
0xfeCbFa98BcE5640fccFEa458C9d1EC485FA9a503,0xF3dE3C0d654FDa23daD170f0f320a92172509127,0x2ec0e74a3ac7814ab7f70e1024ac2e765616d5ad7e19d4205a6a408b83e32c87,2024-02-15 19:57:35.000000,Buy,"0,3", ETH,"0,7020890079", NO,Uniswap V3
0xB1458a2077Dfaad89f3FE6D7E12a7681e8c992d2,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xc2629a5b4de0b7614f4277c4efe3808220b41453d3b1f0d3c5ad59d240c83960,2024-02-15 19:57:47.000000,Buy,"1,6", ETH,"3,714836188", NO,Uniswap V3
0xb6fa13C82506aa96a63eEf74EA7FC05402cBf26F,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x5aebf5b712d542c78907987ce7f71c0da23d02af70adb39310481a84bc3b87d9,2024-02-15 19:57:47.000000,Buy,"0,6", ETH,"1,395168478", NO,Uniswap V3
0xC74Dd90e237342E77aB21182d9e5599AFC061c42,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xb699004285e14f88cc54d74047ba22d2e1c634cf0bc4db6fdafe617b4b778035,2024-02-15 19:57:47.000000,Buy,"0,07", ETH,"0,1630684845", NO,Uniswap V3
0xD993A6EF72746a6C00CBeA6795A98d8aF8406B24,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x2275bd2ba68f71a8ed6132410e2ce9dfe914018689f0c3dd4903f7485926dfde,2024-02-15 19:57:47.000000,Buy,"0,1", ETH,"0,2326398799", NO,Uniswap V3
0xe76f70e32bC0fdA824cF505975Dd877CAF754427,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xcd3ac1e4eaf4a0029c23c5d55c2fafd6952cda314d993914bea46be94eea0b8d,2024-02-15 19:57:47.000000,Buy,"0,9", ETH,"2,095197932", NO,Uniswap V3
0x29090f78dF6a0aD34D00D5950879f4370e5bcCfB,0xF3dE3C0d654FDa23daD170f0f320a92172509127,0xc25e9d0d53327a8a0f7f4af6f093bffad8fb1f06db188ca6236f90492af7cb99,2024-02-15 19:57:59.000000,Buy,188, ETH,"0,4438954493", NO,Uniswap V3
0x38e9769b1A3e5CeE8F20ab3C5FB06f2c6Ad959D9,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xbd18e14c53dea420ed69f43d08c19238b673bcadd33de9617bf3460addb6d1bb,2024-02-15 19:57:59.000000,Buy,"0,65", ETH,"1,526802445", NO,Uniswap V3
0x445311e44db62Edc5762AcCA9BbDdbd0977e9aed,0x00000000009726632680FB29d3F7A9734E3010E2,0x186438ab58dd8e24c30afc09c0063fe110129a11371f0ccbd79ee8641a4bb85d,2024-02-15 19:57:59.000000,Buy,"0,0684135", ETH,"0,1614996604", NO,Uniswap V3
0x7268bc143478eDA76300aBa3F1a4003c34ff7767,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xc3497dcae9f3252b1bba29d893110f04940b90327b452f72003f71ff451c1fe4,2024-02-15 19:57:59.000000,Buy,"0,05", ETH,"0,117747903", NO,Uniswap V3
0x9e25EF6C6979d5F878D5FE7bB18f2B7Aa1d9EA2f,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,0x0b4eb544c81da945c562e6250ffa0dd5e7d1ea2f990aabd7a6755b21055a7a36,2024-02-15 19:57:59.000000,Buy,"0,05", ETH,"0,1178549475", NO,Uniswap V3
0x9F9D9793f6831f22124C5144Fb1378F6c13A84B9,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x21f8d1afe3306bdbd8ff3964dad6b49625bc13ad8bce146bf0c12f5333608837,2024-02-15 19:57:59.000000,Buy,"0,1762266413", ETH,"0,4151298988", NO,Uniswap V3
0xA18C629EE8859ac0Bfe95a3B7DbB685F71eC8527,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x64d8397078568cac8a7aec530c4fa047d255df49b581b94299c2398d9b1c657c,2024-02-15 19:57:59.000000,Buy,"0,4", ETH,"0,9402519485", NO,Uniswap V3
0xAd74d2Ae4AED38531c0A35c1c6255d86559f9125,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x40b516d4c42ec4f320e0ae079d92e1b37b8aef3f374579d591fa41e950e767eb,2024-02-15 19:57:59.000000,Buy,"0,5", ETH,"1,179195321", NO,Uniswap V3
0xAd74d2Ae4AED38531c0A35c1c6255d86559f9125,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x71f36d10ab126c5139d5a302b613e57ca5daa8d1f51d76fee12cbfb93674e87e,2024-02-15 19:57:59.000000,Buy,"0,5", ETH,"1,178380278", NO,Uniswap V3
0xAd74d2Ae4AED38531c0A35c1c6255d86559f9125,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x987b499fda6b0fe68a677f2b23563e744aee835d5e30986e9aa36d86605e02ef,2024-02-15 19:57:59.000000,Buy,"0,5", ETH,"1,18001121", NO,Uniswap V3
0xeD227daF10F4e2723ad9521C4500f303cB566c3b,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xf47ec9e08508b0cd14e3f77904ab2eb41dfac60323642cfea8c2d185e4345f6d,2024-02-15 19:57:59.000000,Buy,"0,1022394946", ETH,"0,240795054", NO,Uniswap V3
0xF8fa10153F522eFf6e19DB39137fb9E8a63CbE0E,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x585c8867aa0fd78901552a90092cfed6b6a56935502fe75734e8ed371e6c008f,2024-02-15 19:57:59.000000,Buy,"0,6818828", ETH,"1,604052041", NO,Uniswap V3
0xfB49185fa9dc5A9326A54bE0acFeAf81A968d8D9,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xb606c57f11b9194652abc85fc424e7f30dcdd09ac06eb76cf1766e699fd39f58,2024-02-15 19:57:59.000000,Buy,"0,4247753333", ETH,1, NO,Uniswap V3
0x141C98C4df5aAe6256855F4290715402bE2d688A,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x21f158beb8229110bec5f431278afb5a330bf15dddaa1b891bc70c6fdaccbcba,2024-02-15 19:58:11.000000,Buy,"0,12", ETH,"0,2863358437", NO,Uniswap V3
